Brix,908.1,914294,920489,926683,932877,939072,945266,951.46,957655,963849,970044,976238,982432,988627,994821,1001015,1007.21,1013404,1019598,1025793,1031987,1038181,1044376,1050.57,1056764,1062959,1069153,1075348,1081542,1087736,1093931,1100125,1106319,1112514,1118708,1124902,1131097,1137291,1143485,1149.68,1155874,1162069,1168263,1174457,1180652,1186846,1193.04,1199235,1205429,1211623,1217818,1224012,1230206,1236401,1242595,1248789,1254984,1261178,1267373,1273567,1279761,1285956,1292.15,1298344,1304539,1310733,1316927,1323122,1329316,1335.51,1341705,1347899,1354094,1360288,1366482,1372677,1378871,1385065,1391.26,1397454,1403648,1409843,1416037,1422231,1428426,1434.62,1440814,1447009,1453203,1459398,1465592,1471786,1477981,1484175,1490369,1496564,1502758,1508952,1515147,1521341,1527535,1533.73,1539924,1546119,1552313,1558507,1564702,1570896,1577.09,1583285,1589479,1595673,1601868,1608062,1614256,1620451,1626645,1632839,1639034,1645228,1651423,1657617,1663811,1670006,1676.2,Vitamin C (mg/100 g)
15.12,-0.2903271,-0.2980184,-0.3058229,-0.3101923,-0.3200326,-0.3338631,-0.3424699,-0.3478363,-0.3512124,-0.3524306,-0.3537239,-0.3537331,-0.3526088,-0.3515654,-0.3479924,-0.3455559,-0.3455334,-0.3497476,-0.3555118,-0.3597795,-0.361069,-0.3625514,-0.3620954,-0.3624335,-0.3628924,-0.3630323,-0.3646691,-0.3656911,-0.3677293,-0.3702424,-0.3725915,-0.3741979,-0.375069,-0.3764643,-0.3764704,-0.3755564,-0.3725581,-0.369554,-0.3672263,-0.3639579,-0.3569277,-0.3471701,-0.3402945,-0.3388385,-0.3378265,-0.3376982,-0.3392518,-0.3415565,-0.342268,-0.3431779,-0.3442976,-0.3439145,-0.3418345,-0.3418337,-0.344049,-0.3472491,-0.3481083,-0.3485279,-0.3483164,-0.3478139,-0.3487273,-0.35024,-0.3502536,-0.3497124,-0.3489899,-0.3478588,-0.3465492,-0.3449102,-0.342655,-0.3398017,-0.3360767,-0.3309082,-0.3235898,-0.3140897,-0.305476,-0.3013684,-0.2993711,-0.2967854,-0.2929713,-0.2881568,-0.2803943,-0.2701658,-0.2577054,-0.2429187,-0.2277194,-0.2134673,-0.1999708,-0.1870881,-0.1737145,-0.158266,-0.142848,-0.1375649,-0.1469409,-0.1590815,-0.166248,-0.1687151,-0.1688868,-0.1664313,-0.16247,-0.157499,-0.1523158,-0.1475024,-0.1429686,-0.1387149,-0.1348692,-0.1308875,-0.1287136,-0.1278871,-0.1278512,-0.128401,-0.1292937,-0.1305478,-0.1324989,-0.1350922,-0.1378331,-0.1407687,-0.1437965,-0.1466953,-0.1503342,-0.1549903,-0.1608415,-0.1714105,-0.187603,-0.207345,-0.2277632,2018510827
15.22,-0.2977058,-0.3039048,-0.3105645,-0.3134846,-0.3224721,-0.3354617,-0.3432205,-0.3483752,-0.3515811,-0.3528659,-0.3541752,-0.3543827,-0.3534797,-0.35263,-0.3495213,-0.3472975,-0.3477542,-0.3517648,-0.3571284,-0.3613198,-0.3626075,-0.3639796,-0.363633,-0.3641655,-0.3647686,-0.365083,-0.3666275,-0.3678603,-0.3698172,-0.3721423,-0.3743843,-0.3759786,-0.3767622,-0.3780938,-0.3779561,-0.3770374,-0.3740927,-0.371137,-0.3689414,-0.3659689,-0.3594349,-0.3503872,-0.3439589,-0.3423605,-0.3412937,-0.3410541,-0.3425723,-0.3448292,-0.3455982,-0.3466137,-0.3479813,-0.3477879,-0.3460186,-0.3460302,-0.3481699,-0.3512172,-0.3521318,-0.3525955,-0.3524455,-0.3519973,-0.3528692,-0.3542919,-0.3543206,-0.3538301,-0.3531434,-0.3520807,-0.3508136,-0.3492013,-0.3469805,-0.3442245,-0.3407126,-0.335918,-0.3291787,-0.3205512,-0.3127321,-0.3087052,-0.3065997,-0.3040373,-0.3002856,-0.2954884,-0.2879296,-0.2780547,-0.266091,-0.252006,-0.237745,-0.2246687,-0.2126006,-0.2013588,-0.1900119,-0.1772726,-0.1648315,-0.1605592,-0.1676115,-0.1771143,-0.1828546,-0.1848356,-0.1850233,-0.1832012,-0.1800942,-0.176165,-0.1721617,-0.1685107,-0.165201,-0.1619305,-0.1586995,-0.1549895,-0.1530266,-0.1525432,-0.1528927,-0.1536994,-0.1546335,-0.1556573,-0.1571752,-0.1593392,-0.1616594,-0.1641159,-0.1666544,-0.1690503,-0.1721692,-0.1763195,-0.1815621,-0.1912891,-0.2068667,-0.2262388,-0.2464688,209335
15.72,-0.280538,-0.2898681,-0.2992594,-0.305011,-0.3159713,-0.3303204,-0.3392988,-0.3450065,-0.3485259,-0.3500985,-0.3517534,-0.3521116,-0.3511324,-0.3503012,-0.3467569,-0.3441608,-0.3441919,-0.348673,-0.354611,-0.3589773,-0.3603532,-0.3617564,-0.3613753,-0.3618309,-0.3622536,-0.3625418,-0.3641582,-0.3653592,-0.3674655,-0.3700249,-0.3724634,-0.3740731,-0.3750251,-0.3763243,-0.3762201,-0.3751865,-0.3721532,-0.3690658,-0.3667073,-0.3634224,-0.3562965,-0.3460237,-0.338611,-0.3371698,-0.3362865,-0.3363154,-0.3383968,-0.3412524,-0.3421753,-0.3431444,-0.3441644,-0.3435644,-0.3409916,-0.3408253,-0.342987,-0.3463086,-0.3471446,-0.347474,-0.3471925,-0.3465486,-0.3474378,-0.348921,-0.3488729,-0.348186,-0.3473243,-0.3460432,-0.3445511,-0.3427319,-0.3403575,-0.3373784,-0.3334341,-0.3279549,-0.320021,-0.3096153,-0.300276,-0.2960215,-0.2941647,-0.2916959,-0.2879111,-0.2833075,-0.2758296,-0.2659527,-0.2539211,-0.2393544,-0.2238428,-0.2084803,-0.1931044,-0.1775589,-0.1605817,-0.1405133,-0.119959,-0.1126953,-0.1246995,-0.1400857,-0.1487154,-0.1512205,-0.1507949,-0.1470467,-0.1414595,-0.1345991,-0.1274915,-0.1207726,-0.1144873,-0.1085892,-0.1035497,-0.09864268,-0.09568336,-0.09409994,-0.09336315,-0.09326538,-0.09371534,-0.09475678,-0.0966076,-0.099308,-0.1021248,-0.1050982,-0.1082595,-0.1113544,-0.1150989,-0.1197815,-0.1255821,-0.1358919,-0.1518225,-0.1710322,-0.1909477,1999069715
15.4,-0.2769242,-0.2867914,-0.2964018,-0.3023113,-0.3135338,-0.3282509,-0.3372863,-0.3431138,-0.3466566,-0.3478825,-0.3494092,-0.3493292,-0.3480413,-0.346797,-0.3426546,-0.3395723,-0.3392546,-0.3438278,-0.3498977,-0.3545478,-0.3558139,-0.3571687,-0.3564617,-0.3568176,-0.3569858,-0.3570971,-0.3586291,-0.3597749,-0.3618886,-0.3645717,-0.3670368,-0.3689279,-0.3699395,-0.371323,-0.371355,-0.370394,-0.3673295,-0.3641312,-0.3617317,-0.3581781,-0.350362,-0.339281,-0.3314646,-0.3300507,-0.329412,-0.329521,-0.3317854,-0.3347367,-0.3357168,-0.3364876,-0.3371748,-0.3363557,-0.3334589,-0.3332084,-0.3354196,-0.3388318,-0.3396619,-0.3399792,-0.3396764,-0.3390009,-0.3399096,-0.3414309,-0.3413557,-0.3405741,-0.3396401,-0.3382936,-0.3367023,-0.3348081,-0.332323,-0.3291954,-0.3251328,-0.3194116,-0.3111212,-0.3001536,-0.2904061,-0.2860504,-0.2841942,-0.2817922,-0.2779852,-0.2732826,-0.2656761,-0.2555365,-0.2431197,-0.2281268,-0.2122793,-0.1968023,-0.1814425,-0.1660518,-0.1495581,-0.1303541,-0.1108448,-0.1037289,-0.1140557,-0.1280785,-0.1360599,-0.1384173,-0.1379664,-0.1346372,-0.1295794,-0.1234632,-0.11706,-0.1110152,-0.1052699,-0.0999949,-0.09543707,-0.09096372,-0.08840653,-0.08705996,-0.0865129,-0.0865991,-0.08715731,-0.08822048,-0.09011479,-0.09269524,-0.09544801,-0.09834789,-0.1015663,-0.1045948,-0.1083999,-0.1131949,-0.1192533,-0.1299352,-0.1461965,-0.165801,-0.1861336,211812
14.72,-0.2937239,-0.3004645,-0.3079334,-0.3118027,-0.3211771,-0.3344677,-0.3428547,-0.3480779,-0.3511168,-0.3523567,-0.3539033,-0.3539785,-0.3530879,-0.3521782,-0.3491644,-0.3470192,-0.3470742,-0.3512619,-0.3567098,-0.3609217,-0.3621692,-0.3635569,-0.3632742,-0.3637773,-0.3640963,-0.3645492,-0.366179,-0.3672517,-0.3691666,-0.3716252,-0.3739842,-0.3754306,-0.3762956,-0.3775473,-0.3774689,-0.3764752,-0.3734742,-0.3705405,-0.3682806,-0.3651767,-0.3585266,-0.3492177,-0.3424282,-0.3408819,-0.3399209,-0.3399075,-0.3416212,-0.3439904,-0.3448765,-0.3457876,-0.3468457,-0.346439,-0.3443534,-0.3443015,-0.3463172,-0.3493243,-0.3502154,-0.350638,-0.3504808,-0.3500423,-0.3509129,-0.3523487,-0.3523307,-0.3517812,-0.3510932,-0.3499517,-0.3485755,-0.3468595,-0.3445789,-0.3417579,-0.3380648,-0.3330491,-0.326019,-0.31692,-0.3087322,-0.3047009,-0.3027299,-0.3002378,-0.2964317,-0.2917534,-0.2842743,-0.2744558,-0.2625234,-0.2484297,-0.2339545,-0.2203356,-0.207387,-0.1950022,-0.1821058,-0.167279,-0.1524777,-0.1472423,-0.155481,-0.1663729,-0.1727274,-0.1747427,-0.1747399,-0.1723068,-0.1685566,-0.1639117,-0.1590548,-0.1545615,-0.150411,-0.1464289,-0.1426944,-0.1387864,-0.1365948,-0.1356973,-0.1354651,-0.1357911,-0.1364372,-0.1374341,-0.1390776,-0.1413115,-0.1436652,-0.1462206,-0.1489235,-0.1514421,-0.1547194,-0.1590239,-0.1643703,-0.1742063,-0.1899293,-0.2093632,-0.2294,1731081465
14,-0.2930354,-0.3005125,-0.3079999,-0.3122914,-0.3219674,-0.3355649,-0.3439577,-0.349235,-0.3524818,-0.3537487,-0.3552615,-0.3554346,-0.354737,-0.3540614,-0.3511105,-0.34903,-0.3494164,-0.3535884,-0.3592142,-0.3634211,-0.364737,-0.3663482,-0.366133,-0.366691,-0.3673213,-0.3676549,-0.3694329,-0.370657,-0.3726739,-0.3752402,-0.377531,-0.379144,-0.3799838,-0.3812626,-0.3811868,-0.3801994,-0.3772327,-0.3741883,-0.3718597,-0.3686914,-0.3619459,-0.3525166,-0.3457218,-0.3440843,-0.3429759,-0.3426261,-0.3440501,-0.3462079,-0.3468706,-0.3478051,-0.349185,-0.3490207,-0.3472188,-0.3472983,-0.349588,-0.3527249,-0.3536616,-0.3541227,-0.353939,-0.3535089,-0.3544312,-0.3559946,-0.3560452,-0.3555316,-0.3548407,-0.3537447,-0.352391,-0.3506762,-0.3483409,-0.3453774,-0.3415281,-0.3362685,-0.3288957,-0.319443,-0.3108671,-0.3066298,-0.3045167,-0.3018223,-0.2978629,-0.2928439,-0.2848606,-0.274396,-0.2616206,-0.2465495,-0.231125,-0.2168031,-0.2033232,-0.1905859,-0.1773269,-0.1620258,-0.1466946,-0.1415405,-0.1510803,-0.1632493,-0.1704183,-0.172804,-0.1729091,-0.1703383,-0.166253,-0.1610743,-0.1556715,-0.1506262,-0.1459158,-0.1414384,-0.137454,-0.1333462,-0.1311086,-0.1301859,-0.1300122,-0.1304548,-0.1312553,-0.1324769,-0.1343963,-0.1369384,-0.1397249,-0.1426018,-0.1456633,-0.1484955,-0.1519732,-0.1565249,-0.1620969,-0.1721398,-0.1879387,-0.2072358,-0.2271927,2127045
14.62,-0.3161318,-0.3191818,-0.3229013,-0.3238957,-0.3307597,-0.3424105,-0.3494053,-0.3540487,-0.356844,-0.3577913,-0.3592111,-0.3596101,-0.3591784,-0.3590755,-0.3570889,-0.3563693,-0.35733,-0.3606085,-0.3654143,-0.3692748,-0.3706388,-0.3724422,-0.3725397,-0.3736295,-0.3744545,-0.3750346,-0.3769325,-0.3780399,-0.3799438,-0.3820997,-0.3842653,-0.3855752,-0.3861735,-0.3873424,-0.3872656,-0.3863658,-0.3836759,-0.3809107,-0.3790334,-0.376581,-0.3712673,-0.3640956,-0.3588466,-0.3572553,-0.3562166,-0.3556555,-0.35661,-0.3580444,-0.3585743,-0.3595296,-0.3610031,-0.3611647,-0.3603249,-0.3606414,-0.362675,-0.3653074,-0.3662632,-0.3669187,-0.3670421,-0.3669969,-0.3678994,-0.3694071,-0.3695855,-0.3694035,-0.3690636,-0.3682934,-0.3672969,-0.3659191,-0.3639223,-0.3614294,-0.3581929,-0.3539101,-0.3484032,-0.3416762,-0.3354095,-0.3318913,-0.3298182,-0.3272406,-0.3234757,-0.3185202,-0.3110121,-0.3011346,-0.2890629,-0.2752445,-0.2617086,-0.2502185,-0.2404272,-0.2321838,-0.2246085,-0.2166817,-0.2094242,-0.2072147,-0.2121164,-0.2185412,-0.2228423,-0.2248063,-0.2255764,-0.2251727,-0.2236554,-0.2216306,-0.2195945,-0.2178085,-0.2163629,-0.2147559,-0.2129022,-0.2103974,-0.209282,-0.2092441,-0.2098369,-0.2109249,-0.2120578,-0.2133296,-0.2149944,-0.2170058,-0.2191417,-0.2213888,-0.2235712,-0.225553,-0.2283033,-0.2321937,-0.2372045,-0.2466746,-0.2618875,-0.2810543,-0.3010378,2093284334
15.1,-0.269587,-0.2798362,-0.2901328,-0.2962577,-0.3077931,-0.3227286,-0.3318868,-0.3378231,-0.3414463,-0.3430281,-0.3447522,-0.3449811,-0.3438376,-0.3425243,-0.3382259,-0.3347375,-0.3343991,-0.3391888,-0.3456851,-0.350422,-0.3516754,-0.3529654,-0.3522786,-0.3525999,-0.3528262,-0.3530466,-0.3546154,-0.3558463,-0.3580519,-0.3608114,-0.3633472,-0.3652732,-0.3663154,-0.3678468,-0.3679397,-0.3670658,-0.3640027,-0.3609933,-0.3587492,-0.3553268,-0.3473714,-0.3358984,-0.3280669,-0.3271744,-0.32696,-0.3273477,-0.3301505,-0.3335325,-0.3346509,-0.3354518,-0.3360319,-0.3349462,-0.3315676,-0.3312303,-0.3335105,-0.3371147,-0.3379166,-0.3381725,-0.3377513,-0.3368478,-0.3377323,-0.3391618,-0.3389752,-0.3380446,-0.3370157,-0.3356231,-0.3340591,-0.3321868,-0.3298084,-0.3268782,-0.3229784,-0.3173543,-0.3089864,-0.2977086,-0.2876699,-0.2833972,-0.2817625,-0.2795308,-0.2759356,-0.2715648,-0.2642397,-0.2544373,-0.2423254,-0.2274693,-0.2115452,-0.1957462,-0.1798775,-0.1640053,-0.1468909,-0.1269591,-0.1068435,-0.09970502,-0.1112679,-0.1264662,-0.1351325,-0.1377261,-0.1374436,-0.1338198,-0.128388,-0.121778,-0.1148936,-0.1084338,-0.102393,-0.09683225,-0.09210837,-0.08756271,-0.08498519,-0.08356564,-0.08296736,-0.08299509,-0.08353715,-0.08453913,-0.08647905,-0.08906361,-0.09179656,-0.09466138,-0.09780575,-0.1008096,-0.1045275,-0.1092183,-0.1154052,-0.1264223,-0.1429118,-0.1626846,-0.1831958,222507
14.44,-0.2712928,-0.2807946,-0.2908036,-0.297208,-0.3093478,-0.3241858,-0.3334298,-0.339378,-0.3429727,-0.3441523,-0.3457189,-0.3461388,-0.3451967,-0.3438236,-0.3397084,-0.3362981,-0.3357723,-0.340352,-0.346604,-0.351644,-0.35302,-0.354371,-0.3537469,-0.3540812,-0.3542227,-0.3543164,-0.355867,-0.3572935,-0.3594306,-0.3621349,-0.3647598,-0.3665795,-0.3675039,-0.3688572,-0.3690363,-0.3681982,-0.3651637,-0.3620769,-0.3596835,-0.3561135,-0.3479921,-0.3364069,-0.3283437,-0.3269513,-0.3263865,-0.3266233,-0.3291823,-0.332461,-0.3334727,-0.3343515,-0.3353193,-0.3344647,-0.3313131,-0.3310519,-0.3333412,-0.3368306,-0.3376409,-0.3379889,-0.3376638,-0.3368041,-0.3377015,-0.3392078,-0.339056,-0.3380889,-0.3370184,-0.3356488,-0.3340564,-0.3321033,-0.3296178,-0.3265564,-0.322496,-0.31668,-0.3081431,-0.296884,-0.2868908,-0.2824438,-0.2806392,-0.2783168,-0.2745733,-0.2699625,-0.2623861,-0.252379,-0.2399058,-0.2246621,-0.2083314,-0.1921924,-0.1760431,-0.1598288,-0.1424512,-0.1221521,-0.1013986,-0.09375212,-0.1046437,-0.1193714,-0.1276859,-0.1301165,-0.1297887,-0.1264576,-0.1213524,-0.1150934,-0.1083995,-0.1019687,-0.09579559,-0.0901413,-0.08541112,-0.08078992,-0.07813402,-0.07672291,-0.0761879,-0.07620901,-0.07671119,-0.07773685,-0.07976551,-0.0824591,-0.08531469,-0.08833565,-0.09166561,-0.09474973,-0.09857718,-0.1034767,-0.1097518,-0.1206908,-0.1372245,-0.1571453,-0.1777487,2241373265
15.08,-0.2767348,-0.2866533,-0.2966368,-0.3029187,-0.3140282,-0.3288404,-0.3380565,-0.3434782,-0.3470622,-0.3485947,-0.3500162,-0.350072,-0.3486525,-0.3468395,-0.3421783,-0.3379973,-0.3373464,-0.342225,-0.3488024,-0.3533908,-0.3545908,-0.3557189,-0.3547947,-0.3548042,-0.3548703,-0.3549025,-0.3563561,-0.3574168,-0.3595561,-0.3622679,-0.3647967,-0.3667523,-0.3678657,-0.3693897,-0.3695137,-0.3686356,-0.36563,-0.3626925,-0.3604264,-0.3568524,-0.3485043,-0.3367729,-0.328785,-0.3279991,-0.3278403,-0.3282564,-0.3310716,-0.3345427,-0.3356206,-0.3363022,-0.3365386,-0.3352775,-0.3316392,-0.3311936,-0.3333628,-0.3369955,-0.3377676,-0.3379401,-0.3374723,-0.3365158,-0.3373807,-0.3387237,-0.3385026,-0.3374985,-0.3363876,-0.3349577,-0.3333504,-0.3314729,-0.3291351,-0.3262165,-0.3223524,-0.3167631,-0.3083402,-0.296892,-0.2867842,-0.282578,-0.2809734,-0.278764,-0.2752871,-0.2709459,-0.2636791,-0.2539071,-0.2417367,-0.2268064,-0.2107711,-0.1948792,-0.1790987,-0.163363,-0.146568,-0.1269644,-0.1071029,-0.1000345,-0.1111247,-0.1259341,-0.1344637,-0.136987,-0.1367427,-0.1332331,-0.1279743,-0.1215654,-0.1148086,-0.1085565,-0.1026224,-0.09721684,-0.09266432,-0.0881865,-0.08574172,-0.0844926,-0.08403651,-0.08426257,-0.08489924,-0.08601961,-0.08799187,-0.0905863,-0.09343421,-0.09638041,-0.09960392,-0.1026721,-0.1064555,-0.1112415,-0.1173187,-0.1280723,-0.1445101,-0.164262,-0.1847861,212721
15.04,-0.301276,-0.3068716,-0.3134606,-0.3160618,-0.3243561,-0.3372796,-0.3449068,-0.3499616,-0.3530087,-0.3541801,-0.3557817,-0.3560764,-0.3552087,-0.3547443,-0.3516912,-0.3498592,-0.3502117,-0.3541499,-0.3593932,-0.3634222,-0.3646832,-0.3662956,-0.3660821,-0.3668811,-0.3675067,-0.368011,-0.3696748,-0.3707581,-0.3727299,-0.3750173,-0.3772258,-0.3786508,-0.3794566,-0.3807134,-0.3806742,-0.3797633,-0.3769849,-0.3741388,-0.3720845,-0.3691848,-0.3629473,-0.3542152,-0.3478072,-0.3462061,-0.3451865,-0.3448711,-0.346259,-0.348305,-0.3490595,-0.3500166,-0.3512667,-0.3511674,-0.3495979,-0.3497122,-0.351883,-0.3549138,-0.3559017,-0.3564221,-0.3563066,-0.3559439,-0.3567684,-0.3582005,-0.3582051,-0.3577131,-0.3570918,-0.3560107,-0.3547513,-0.3531524,-0.3509666,-0.3482472,-0.3447303,-0.3399785,-0.3333808,-0.3249566,-0.3173295,-0.3134807,-0.3115096,-0.3090373,-0.3053252,-0.3006075,-0.293074,-0.2830409,-0.2707742,-0.2563647,-0.2417742,-0.2285883,-0.2165852,-0.2056643,-0.194698,-0.1825475,-0.1708864,-0.166911,-0.1736838,-0.1828109,-0.1884471,-0.1905447,-0.1908618,-0.1893597,-0.1866824,-0.1831475,-0.1795172,-0.1762359,-0.1732933,-0.1703678,-0.1675195,-0.1642484,-0.1626065,-0.1621016,-0.162323,-0.163004,-0.1639567,-0.1650439,-0.1666494,-0.1687782,-0.1710364,-0.1734021,-0.1758468,-0.1780909,-0.1811488,-0.1852408,-0.1903759,-0.200011,-0.2155007,-0.2348742,-0.2550159,2092798306
15.02,-0.3065434,-0.3109352,-0.3160364,-0.3177061,-0.3254567,-0.3376753,-0.3451582,-0.349858,-0.3529089,-0.3539968,-0.3555401,-0.3559197,-0.355552,-0.3555283,-0.3534474,-0.3524066,-0.3532646,-0.3568305,-0.3615873,-0.3655136,-0.3668024,-0.3686914,-0.3689065,-0.3699181,-0.3708398,-0.3715242,-0.3734034,-0.3745433,-0.3764391,-0.3787013,-0.380731,-0.3820974,-0.3826954,-0.3837904,-0.3836529,-0.3827549,-0.3799653,-0.3771959,-0.3751265,-0.3725275,-0.3669444,-0.3591736,-0.3533377,-0.351466,-0.3501755,-0.3494842,-0.3504764,-0.3520309,-0.3526061,-0.353667,-0.3553833,-0.3556555,-0.3549362,-0.3552939,-0.3574995,-0.3603599,-0.3613982,-0.3620321,-0.3620839,-0.3619469,-0.3628122,-0.3642764,-0.3643746,-0.3640547,-0.3635795,-0.3626548,-0.3614872,-0.3599795,-0.3578672,-0.3551542,-0.3516519,-0.3470678,-0.3409742,-0.3334309,-0.3264732,-0.3227026,-0.3205582,-0.3179173,-0.3140574,-0.3090885,-0.3013308,-0.2912275,-0.2789654,-0.2647747,-0.2507294,-0.2383316,-0.2274272,-0.2177833,-0.2083419,-0.1979899,-0.1880605,-0.1848088,-0.1909671,-0.1989527,-0.2039306,-0.2059307,-0.2063901,-0.2053292,-0.2031521,-0.2002037,-0.1971949,-0.1944834,-0.1920427,-0.1895242,-0.186947,-0.1837774,-0.1822421,-0.1819227,-0.1822578,-0.183087,-0.1840013,-0.1850922,-0.1866484,-0.1887167,-0.1908996,-0.1931949,-0.1954945,-0.19761,-0.2004885,-0.2044263,-0.2093709,-0.2187823,-0.2340624,-0.2532327,-0.2732176,2277605
14.74,-0.2750337,-0.2844531,-0.293995,-0.2999837,-0.3108582,-0.3253633,-0.3342952,-0.3398236,-0.3432769,-0.3447095,-0.3463726,-0.3465488,-0.3454265,-0.3439699,-0.3397058,-0.3363012,-0.3358408,-0.3404168,-0.3467271,-0.3512977,-0.3525184,-0.353777,-0.3530661,-0.3532658,-0.3535316,-0.3535559,-0.3551339,-0.3562287,-0.3582883,-0.3609065,-0.3634408,-0.3652072,-0.3662047,-0.3676606,-0.367756,-0.3668557,-0.3639049,-0.3609932,-0.3586733,-0.3551738,-0.3472695,-0.3360278,-0.3282661,-0.3271114,-0.3265749,-0.326771,-0.3291957,-0.3323606,-0.3333631,-0.334226,-0.3349918,-0.3341081,-0.3310136,-0.3307168,-0.3329564,-0.3364336,-0.3372165,-0.3374556,-0.3370426,-0.3361256,-0.3369523,-0.3382951,-0.3381248,-0.3371994,-0.3361551,-0.3347822,-0.333225,-0.3313991,-0.3290555,-0.3261347,-0.322298,-0.316818,-0.3086858,-0.2977364,-0.2879344,-0.283666,-0.2819124,-0.2795983,-0.2760467,-0.2717135,-0.2644091,-0.2546093,-0.2424774,-0.2276911,-0.2119096,-0.196533,-0.181342,-0.166299,-0.1501829,-0.1313215,-0.1121189,-0.1052208,-0.1160312,-0.13033,-0.1384774,-0.1409032,-0.1405929,-0.1372683,-0.1322677,-0.1260496,-0.1195249,-0.113286,-0.1072887,-0.1018586,-0.09719124,-0.09270955,-0.09019643,-0.08892917,-0.08845828,-0.08860576,-0.08914831,-0.09028289,-0.09214251,-0.09477102,-0.09755297,-0.1004917,-0.1036837,-0.1067756,-0.1105285,-0.1152894,-0.1212669,-0.1320381,-0.1484641,-0.1682949,-0.1887365,2191761043
15.4,-0.3018137,-0.3082247,-0.3146599,-0.3180094,-0.3269629,-0.3399226,-0.3480025,-0.3530832,-0.3563235,-0.3573805,-0.3590294,-0.3592899,-0.3586954,-0.3582343,-0.3555509,-0.3537081,-0.3541082,-0.3580769,-0.3632982,-0.3674259,-0.368754,-0.3703726,-0.3702853,-0.3710096,-0.3717113,-0.3721905,-0.3739424,-0.3751086,-0.3770651,-0.3794236,-0.3816333,-0.3830514,-0.3837659,-0.3849522,-0.3848464,-0.3838822,-0.3809649,-0.3780956,-0.3760104,-0.3731187,-0.3667584,-0.3577892,-0.3514194,-0.3498479,-0.3487397,-0.3484958,-0.3498603,-0.3518997,-0.3525962,-0.3535402,-0.3548729,-0.3547486,-0.353135,-0.3532569,-0.3555066,-0.3585623,-0.3595283,-0.3600018,-0.3598312,-0.3593892,-0.3602545,-0.3616498,-0.3616301,-0.3610869,-0.360386,-0.359288,-0.3580014,-0.3563468,-0.3541235,-0.3513683,-0.3477453,-0.3428195,-0.3359919,-0.3272125,-0.3192692,-0.3153327,-0.3133374,-0.3107966,-0.3069863,-0.3021286,-0.294468,-0.2843792,-0.2720554,-0.2575885,-0.2428508,-0.2294028,-0.2169627,-0.2054333,-0.1937038,-0.1805108,-0.1675848,-0.163167,-0.1707427,-0.1806622,-0.1866558,-0.1887458,-0.1889937,-0.1870996,-0.1839653,-0.1799539,-0.1758081,-0.1720316,-0.1685883,-0.1652537,-0.1621002,-0.1585677,-0.1567268,-0.1561167,-0.1561202,-0.156703,-0.1574888,-0.1585128,-0.1601216,-0.1622696,-0.1645764,-0.1669621,-0.1694272,-0.1717601,-0.1747652,-0.1788715,-0.1840381,-0.1937672,-0.2093109,-0.2286046,-0.2487032,2126715
15.42,-0.2943567,-0.3017915,-0.3098139,-0.313651,-0.3234366,-0.3369464,-0.3451225,-0.350156,-0.3532984,-0.3546321,-0.3563552,-0.3565611,-0.3556488,-0.354474,-0.350794,-0.3480463,-0.3478066,-0.3521453,-0.3579039,-0.3621744,-0.3633762,-0.3646655,-0.3639931,-0.3643759,-0.364726,-0.3650773,-0.3666806,-0.3677408,-0.3697637,-0.3721356,-0.374463,-0.3760083,-0.3769308,-0.3783503,-0.3783685,-0.3774187,-0.3745466,-0.3716315,-0.3694959,-0.3662915,-0.3592226,-0.3493225,-0.3424263,-0.3412643,-0.340501,-0.3405088,-0.3423778,-0.3448705,-0.3457255,-0.3466312,-0.3476576,-0.3470825,-0.3446043,-0.3444965,-0.3466895,-0.3499646,-0.3508272,-0.3511482,-0.3508295,-0.3500994,-0.3508893,-0.3522251,-0.3520953,-0.3513304,-0.3504791,-0.3492668,-0.3478972,-0.3462299,-0.3440033,-0.3412388,-0.3376793,-0.33266,-0.3253133,-0.3155103,-0.3067494,-0.3027266,-0.3008997,-0.298566,-0.2950496,-0.2906647,-0.2834447,-0.2737625,-0.2618243,-0.2473855,-0.2323516,-0.2182078,-0.2047506,-0.1919819,-0.1787151,-0.1635512,-0.1484827,-0.1433318,-0.1522311,-0.1638758,-0.1707251,-0.1729543,-0.1729475,-0.1703773,-0.1663217,-0.1612871,-0.156066,-0.151258,-0.1468466,-0.1427008,-0.1390129,-0.1351586,-0.133091,-0.1323176,-0.1322992,-0.1327739,-0.1335942,-0.1346468,-0.136307,-0.1386127,-0.1410734,-0.1436695,-0.1463931,-0.1489967,-0.1523782,-0.1567664,-0.1622073,-0.172165,-0.1880111,-0.2075396,-0.2277617,2107566074
